Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.276062,-14.751641,C,C,0.068004475,20.468,0.045,17.331,89.99,16.642,89.99,15.956,89.99,15.6,0.04,15.73,0.06,15.6,0.13,15.3,0.08,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.48E-05,9.90E-17,1.83E-17,0.75,0.12533,0.073757441,0.000186247,4.47E-16,89.99,1.25,0.214914,89.99,0.000252058,4.56E-16,89.99,1.66,0.260965,89.99,0.000276395,3.79E-16,89.99,2.19,0.278455,89.99,0.000161641,1.35E-16,3.00E-17,3.6,0.743171,0.087226269,9.17E-05,6.12E-17,1.52E-17,4.5,1.009682,0.096344638,6.62E-05,3.42E-17,9.99E-18,5.8,1.391189,0.111215509,4.92E-05,1.85E-17,7.12E-18,8,2.831177,0.141730994,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.60E-16,89.99,1.375,0.067064,1.166981577,9.774639616,5951680593,5.765474359,582739.3681
296.170349,-14.798781,C,C,0.059720919,19.965,0.02,17.2,89.99,16.44,89.99,15.69,89.99,15.56,0.04,15.43,0.06,15.2,0.03,15.2,0.12,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.93E-05,1.57E-16,2.76E-17,0.75,0.12533,0.07007729,0.00021013,5.04E-16,89.99,1.25,0.214914,89.99,0.000303599,5.49E-16,89.99,1.66,0.260965,89.99,0.000353127,4.84E-16,89.99,2.19,0.278455,89.99,0.000167707,1.40E-16,3.11E-17,3.6,0.743171,0.087226269,0.000120934,8.06E-17,2.00E-17,4.5,1.009682,0.096344638,9.57E-05,4.95E-17,1.25E-17,5.8,1.391189,0.097555823,5.40E-05,2.02E-17,8.14E-18,8,2.831177,0.146716145,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,89.99,1.51,0.13824,1.374801509,9.54289056,3490523450,6.035218672,1084472.82
296.27563,-14.74923,LPV,C/O,0.069512952,89.99,89.99,19.73,89.99,18.27,89.99,16.11750934,89.99,14.29,0.05,13.58,0.06,13.17,0.04,12.75,0.02,15.333,0.077,14.425,0.064,12.078,89.99,8.622,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,2.04E-05,4.91E-17,89.99,1.25,0.214914,89.99,5.63E-05,1.02E-16,89.99,1.66,0.260965,89.99,0.000167467,2.29E-16,89.99,2.19,0.278455,89.99,0.000540196,4.50E-16,1.02E-16,3.6,0.743171,0.088645028,0.000664581,4.43E-16,1.10E-16,4.5,1.009682,0.096344638,0.000620437,3.21E-16,8.21E-17,5.8,1.391189,0.098941288,0.000515519,1.93E-16,7.00E-17,8,2.831177,0.134144303,0.000227781,2.03E-16,4.46E-17,3.368,0.635793,0.086208386,0.000291736,1.90E-16,5.03E-17,4.618,1.107319,0.102222078,0.0004672,1.16E-16,89.99,12.082,6.275804,89.99,0.002975515,4.02E-16,89.99,22.194,4.739734,89.99,7.20E-16,7.30E-16,1.698,0.041868542,1.101205932,9.856676026,7189124856,5.655655031,452537.9773
296.2464,-14.73473,LPV,C/O,0.068919689,89.99,89.99,18.95,89.99,17.32,89.99,15.31251599,89.99,13.56,0.02,12.9,0.04,12.46,0.03,12.05,0.04,14.275,0.035,13.377,0.035,11.928,0.302,8.635,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,4.19E-05,1.01E-16,89.99,1.25,0.214914,89.99,0.000134989,2.44E-16,89.99,1.66,0.260965,89.99,0.000349889,4.79E-16,89.99,2.19,0.278455,89.99,0.001058161,8.82E-16,1.89E-16,3.6,0.743171,0.084374772,0.00124322,8.29E-16,1.99E-16,4.5,1.009682,0.093552576,0.001193158,6.17E-16,1.55E-16,5.8,1.391189,0.097555823,0.000982301,3.68E-16,1.36E-16,8,2.831177,0.136687954,0.000603555,5.38E-16,1.09E-16,3.368,0.635793,0.080184264,0.000765932,4.98E-16,1.26E-16,4.618,1.107319,0.09822246,0.000536417,1.33E-16,8.53E-17,12.082,6.275804,0.214905863,0.0029401,3.97E-16,89.99,22.194,4.739734,89.99,1.50E-15,1.80E-15,1.698,0.250233518,1.779235838,9.230920409,1701846592,6.321973017,2098809.479
296.181671,-14.7577,C,C,0.065337992,19.892,0.016,16.975,89.99,16.282,89.99,15.874,89.99,15.71,0.04,15.59,0.05,15.41,0.05,14.92,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.21E-05,1.68E-16,2.92E-17,0.75,0.12533,0.069485561,0.000258517,6.20E-16,89.99,1.25,0.214914,89.99,0.000351156,6.35E-16,89.99,1.66,0.260965,89.99,0.000298078,4.08E-16,89.99,2.19,0.278455,89.99,0.000146067,1.22E-16,2.71E-17,3.6,0.743171,0.087226269,0.000104363,6.96E-17,1.70E-17,4.5,1.009682,0.094950851,7.88E-05,4.08E-17,1.06E-17,5.8,1.391189,0.100322347,6.99E-05,2.62E-17,9.69E-18,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.10E-16,89.99,1.101,0.079856,1.201865863,9.732988864,5407404573,5.818843101,658935.7965
296.234772,-14.862573,C,C,0.061089667,20.039,0.021,17.51,89.99,16.99,89.99,16.61,89.99,16.16,0.05,16.21,0.05,16.22,0.11,15.35,0.1,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.569,0.033,23.457,20.45,19.441,3.67E-05,1.47E-16,2.58E-17,0.75,0.12533,0.070225096,0.000157939,3.79E-16,89.99,1.25,0.214914,89.99,0.000182936,3.31E-16,89.99,1.66,0.260965,89.99,0.000151332,2.07E-16,89.99,2.19,0.278455,89.99,9.65E-05,8.04E-17,1.82E-17,3.6,0.743171,0.088645028,5.90E-05,3.93E-17,9.61E-18,4.5,1.009682,0.094950851,3.74E-05,1.93E-17,5.49E-18,5.8,1.391189,0.108517726,4.70E-05,1.76E-17,6.94E-18,8,2.831177,0.144230722,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.20E-16,89.99,0.9,-0.03456,0.923506592,10.10552736,12750504240,5.299245788,199180.0273
296.26105,-14.73764,LAV,C/O,0.07116139,20.692,0.098,18.09,0.15,16.78,0.16,15.03985973,0.19,13.9,0.05,13.51,0.05,13.18,0.05,12.74,0.03,14.011,0.036,13.372,0.04,12.384,89.99,8.704,89.99,89.99,89.99,89.99,89.99,89.99,2.01E-05,8.05E-17,1.66E-17,0.75,0.12533,0.081457728,9.26E-05,2.22E-16,5.15E-17,1.25,0.214914,0.090586454,0.000221973,4.01E-16,8.87E-17,1.66,0.260965,0.086789581,0.000501107,6.86E-16,1.39E-16,2.19,0.278455,0.080319199,0.000773663,6.45E-16,1.46E-16,3.6,0.743171,0.088645028,0.00070884,4.73E-16,1.15E-16,4.5,1.009682,0.094950851,0.000614749,3.18E-16,8.26E-17,5.8,1.391189,0.100322347,0.000520289,1.95E-16,7.14E-17,8,2.831177,0.135417991,0.000769692,6.86E-16,1.39E-16,3.368,0.635793,0.080328671,0.000769468,5.00E-16,1.28E-16,4.618,1.107319,0.098914682,0.000352454,8.75E-17,89.99,12.082,6.275804,89.99,0.002759066,3.73E-16,89.99,22.194,4.739734,89.99,1.20E-15,1.50E-15,1.698,0.318760958,2.083343865,9.060835302,1150364052,6.360710282,2294617.4
296.4792917,-14.69538889,C,C/O,0.271001893,19.421,0.025,16.508,89.99,89.99,89.99,15.057,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,14.65,0.032,14.933,0.081,12.577,89.99,8.696,89.99,89.99,89.99,89.99,89.99,89.99,6.49E-05,2.60E-16,4.60E-17,0.75,0.12533,0.070815819,0.000397455,9.54E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000632602,8.67E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000427284,3.81E-16,7.67E-17,3.368,0.635793,0.079750755,0.000182722,1.19E-16,3.23E-17,4.618,1.107319,0.10454967,0.000295055,7.33E-17,89.99,12.082,6.275804,89.99,0.002779471,3.76E-16,89.99,22.194,4.739734,89.99,8.00E-16,1.50E-15,1.451,0.313756,2.059472513,9.073257608,1183743502,6.362503839,2304113.341
296.26687,-14.74039,LPV,C/O,0.071516678,89.99,89.99,18.21,89.99,16.86,89.99,15.17235641,89.99,13.57,0.04,13.06,0.03,12.65,0.04,12.24,0.03,14.474,0.046,13.656,0.043,10.968,0.141,8.847,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,8.29E-05,1.99E-16,89.99,1.25,0.214914,89.99,0.000206205,3.73E-16,89.99,1.66,0.260965,89.99,0.00044456,6.09E-16,89.99,2.19,0.278455,89.99,0.00104846,8.74E-16,1.94E-16,3.6,0.743171,0.087226269,0.001072872,7.15E-16,1.69E-16,4.5,1.009682,0.092149786,0.001001608,5.18E-16,1.33E-16,5.8,1.391189,0.098941288,0.000824603,3.09E-16,1.13E-16,8,2.831177,0.135417991,0.000502478,4.48E-16,9.27E-17,3.368,0.635793,0.081770105,0.000592366,3.85E-16,9.89E-17,4.618,1.107319,0.099329487,0.001298682,3.22E-16,1.86E-16,12.082,6.275804,0.197510522,0.002418589,3.27E-16,89.99,22.194,4.739734,89.99,2.00E-15,2.40E-15,1.698,0.285133254,1.928116426,9.144299263,1394117127,6.358506407,2283002.607
296.301117,-14.779015,C,C,0.074638306,20.003,0.031,16.897,89.99,16.157,89.99,15.602,89.99,15.05,0.03,15.12,0.04,14.84,0.06,14.74,0.08,15.538,0.069,15.389,0.119,11.813,89.99,8.576,89.99,89.99,89.99,89.99,89.99,89.99,3.80E-05,1.52E-16,2.73E-17,0.75,0.12533,0.0717004,0.000277772,6.67E-16,89.99,1.25,0.214914,89.99,0.000394003,7.12E-16,89.99,1.66,0.260965,89.99,0.00038294,5.25E-16,89.99,2.19,0.278455,89.99,0.000268257,2.24E-16,4.88E-17,3.6,0.743171,0.085802861,0.000160897,1.07E-16,2.58E-17,4.5,1.009682,0.093552576,0.000133259,6.89E-17,1.82E-17,5.8,1.391189,0.101699028,8.25E-05,3.09E-17,1.19E-17,8,2.831177,0.141730994,0.000188589,1.68E-16,3.63E-17,3.368,0.635793,0.085067358,0.000120058,7.80E-17,2.24E-17,4.618,1.107319,0.109707851,0.000596352,1.48E-16,89.99,12.082,6.275804,89.99,0.003104289,4.20E-16,89.99,22.194,4.739734,89.99,9.70E-16,89.99,1.295,0.166752,1.4680877,9.450055488,2818743047,6.120564225,1319970.499
296.21293,-14.73224,O,C/O,0.071497621,15.903,0.012,13.52,89.99,12.97,89.99,12.5,89.99,12.38,0.06,12.11,0.07,11.74,0.05,11.14,0.03,12.255,0.024,11.999,0.022,10.537,0.099,8.189,89.99,18.809,0.005,20.785,17.414,15.773,0.001657985,6.63E-15,1.14E-15,0.75,0.12533,0.068893025,0.006230004,1.50E-14,89.99,1.25,0.214914,89.99,0.007418224,1.34E-14,89.99,1.66,0.260965,89.99,0.006667,9.13E-15,89.99,2.19,0.278455,89.99,0.003137269,2.61E-15,6.02E-16,3.6,0.743171,0.090059166,0.002573642,1.72E-15,4.33E-16,4.5,1.009682,0.097733966,0.002315783,1.20E-15,3.11E-16,5.8,1.391189,0.100322347,0.002271144,8.52E-16,3.12E-16,8,2.831177,0.135417991,0.003878973,3.46E-15,6.85E-16,3.368,0.635793,0.078592611,0.002725149,1.77E-15,4.40E-16,4.618,1.107319,0.096417501,0.001931536,4.80E-16,2.68E-16,12.082,6.275804,0.192855642,0.004433657,5.99E-16,89.99,22.194,4.739734,89.99,2.50E-14,2.90E-14,1.02,1.10695,12.79234018,7.04525955,11098378.96,5.292891806,196287.1215
296.261169,-14.861171,C,C,0.067170496,20.629,0.069,17.891,89.99,17.198,89.99,16.577,89.99,16,0.06,15.93,0.03,15.89,0.13,15.63,0.14,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.13E-05,8.54E-17,1.66E-17,0.75,0.12533,0.077261287,0.000111196,2.67E-16,89.99,1.25,0.214914,89.99,0.000151043,2.73E-16,89.99,1.66,0.260965,89.99,0.000156002,2.14E-16,89.99,2.19,0.278455,89.99,0.000111828,9.32E-17,2.15E-17,3.6,0.743171,0.090059166,7.63E-05,5.09E-17,1.20E-17,4.5,1.009682,0.092149786,5.07E-05,2.62E-17,7.65E-18,5.8,1.391189,0.111215509,3.63E-05,1.36E-17,5.58E-18,8,2.831177,0.149187425,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,3.50E-16,89.99,1.314,-0.029082,0.935229075,10.08769099,12237451737,5.325347247,211517.9589
296.179443,-14.752915,C,C,0.070235748,19.358,0.018,16.463,89.99,15.734,89.99,15.164,89.99,14.65,0.04,14.55,0.05,14.41,0.06,14.16,0.14,14.596,0.038,14.748,0.092,11.68,89.99,8.831,89.99,21.185,0.011,23.494,19.721,18.452,6.88E-05,2.75E-16,4.80E-17,0.75,0.12533,0.069781526,0.000414275,9.94E-16,89.99,1.25,0.214914,89.99,0.000581701,1.05E-15,89.99,1.66,0.260965,89.99,0.000573232,7.85E-16,89.99,2.19,0.278455,89.99,0.00038775,3.23E-16,7.19E-17,3.6,0.743171,0.087226269,0.000271987,1.81E-16,4.43E-17,4.5,1.009682,0.094950851,0.000198015,1.02E-16,2.70E-17,5.8,1.391189,0.101699028,0.000140684,5.28E-17,2.16E-17,8,2.831177,0.149187425,0.000449073,4.00E-16,8.16E-17,3.368,0.635793,0.080617341,0.000216666,1.41E-16,3.89E-17,4.618,1.107319,0.106049138,0.000674067,1.67E-16,89.99,12.082,6.275804,89.99,0.002454495,3.32E-16,89.99,22.194,4.739734,89.99,1.27E-15,89.99,1.299,0.287214,1.937376377,9.139134852,1377637170,6.359602719,2288772.984
296.24622,-14.86655,LAV,C/O,0.066876773,20.567,0.071,17.78,0.08,16.67,0.06,15.62962035,0.08,14.93,0.03,14.92,0.03,14.94,0.06,14.46,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.26E-05,9.04E-17,1.77E-17,0.75,0.12533,0.077552002,0.000123165,2.96E-16,6.03E-17,1.25,0.214914,0.080601669,0.00024564,4.44E-16,8.04E-17,1.66,0.260965,0.072326318,0.000343503,4.71E-16,7.49E-17,2.19,0.278455,0.064139041,0.000299607,2.50E-16,5.45E-17,3.6,0.743171,0.085802861,0.000193441,1.29E-16,3.05E-17,4.5,1.009682,0.092149786,0.000121534,6.29E-17,1.66E-17,5.8,1.391189,0.101699028,0.00010672,4.00E-17,1.50E-17,8,2.831177,0.137954215,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,7.00E-16,1.698,0.157803005,1.438146091,9.479193415,3014348178,6.095433486,1245757.431
296.18277,-14.74815,C,C/O,0.071379712,18.721,0.007,17.83,89.99,16.62,89.99,15.36720347,89.99,14.54,0.07,14.14,0.04,14.01,0.05,13.69,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.000123703,4.95E-16,8.41E-17,0.75,0.12533,0.068151216,0.000117622,2.82E-16,89.99,1.25,0.214914,89.99,0.000257217,4.65E-16,89.99,1.66,0.260965,89.99,0.000412981,5.66E-16,89.99,2.19,0.278455,89.99,0.000429093,3.58E-16,8.38E-17,3.6,0.743171,0.091468715,0.000396778,2.65E-16,6.36E-17,4.5,1.009682,0.093552576,0.000286219,1.48E-16,3.85E-17,5.8,1.391189,0.100322347,0.000216893,8.13E-17,3.04E-17,8,2.831177,0.137954215,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,9.00E-16,9.40E-16,1.698,0.236616336,1.724313925,9.264718255,1839578204,6.298756411,1989557.113
296.22033,-14.72841,C,C,0.073895443,20.562,0.029,18.06,89.99,17.25,89.99,17.08,89.99,16.63,0.06,16.7,0.07,16.92,0.19,15.36,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.27E-05,9.08E-17,1.62E-17,0.75,0.12533,0.07140574,9.52E-05,2.28E-16,89.99,1.25,0.214914,89.99,0.000143979,2.60E-16,89.99,1.66,0.260965,89.99,9.82E-05,1.34E-16,89.99,2.19,0.278455,89.99,6.26E-05,5.22E-17,1.20E-17,3.6,0.743171,0.090059166,3.75E-05,2.50E-17,6.32E-18,4.5,1.009682,0.097733966,1.96E-05,1.01E-17,3.21E-18,5.8,1.391189,0.119209742,4.66E-05,1.75E-17,6.95E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,2.90E-16,89.99,0.98,-0.11258,0.771649359,10.35956048,22885503937,4.933300649,85763.13526
296.22512,-14.86821,C,C,0.066718708,19.899,0.024,17.11,89.99,16.58,89.99,16.25,89.99,15.94,0.04,15.81,0.03,15.66,0.06,15.42,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,22.188,0.045,22.249,21.884,21.884,4.18E-05,1.67E-16,2.95E-17,0.75,0.12533,0.070668214,0.000228291,5.48E-16,89.99,1.25,0.214914,89.99,0.00026687,4.82E-16,89.99,1.66,0.260965,89.99,0.000210829,2.89E-16,89.99,2.19,0.278455,89.99,0.000118182,9.85E-17,2.19E-17,3.6,0.743171,0.087226269,8.52E-05,5.68E-17,1.34E-17,4.5,1.009682,0.092149786,6.26E-05,3.24E-17,8.55E-18,5.8,1.391189,0.101699028,4.41E-05,1.65E-17,6.58E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.90E-16,89.99,0.86,0.0252,1.059741642,9.9109488,8146082423,5.580219227,380381.3599
296.368011,-14.913227,C,C,0.177459856,19.887,0.041,16.76,89.99,15.87,89.99,15.08,89.99,14.53,0.05,14.7,0.06,14.74,0.03,14.6,0.15,14.621,0.032,14.576,0.058,12.046,89.99,8.909,89.99,89.99,89.99,89.99,89.99,89.99,4.23E-05,1.69E-16,3.10E-17,0.75,0.12533,0.073170709,0.000315129,7.56E-16,89.99,1.25,0.214914,89.99,0.000513216,9.27E-16,89.99,1.66,0.260965,89.99,0.000619342,8.48E-16,89.99,2.19,0.278455,89.99,0.000433064,3.61E-16,8.17E-17,3.6,0.743171,0.088645028,0.000236891,1.58E-16,3.92E-17,4.5,1.009682,0.096344638,0.000146116,7.56E-17,1.90E-17,5.8,1.391189,0.097555823,9.38E-05,3.52E-17,1.46E-17,8,2.831177,0.150417811,0.000438851,3.91E-16,7.88E-17,3.368,0.635793,0.079750755,0.000253858,1.65E-16,4.34E-17,4.618,1.107319,0.101397587,0.000481175,1.19E-16,89.99,12.082,6.275804,89.99,0.002284347,3.09E-16,89.99,22.194,4.739734,89.99,1.10E-15,89.99,1.68,0.30704,2.027869485,9.08992672,1230061201,6.363733411,2310645.98
296.307007,-14.784284,C,C,0.078945241,19.748,0.041,16.747,89.99,16.062,89.99,15.539,89.99,15.25,0.05,15.16,0.06,14.84,0.05,14.81,0.04,15.133,0.041,15.117,0.089,12.442,89.99,8.85,0.48,89.99,89.99,89.99,89.99,89.99,4.80E-05,1.92E-16,3.53E-17,0.75,0.12533,0.073170709,0.000318925,7.65E-16,89.99,1.25,0.214914,89.99,0.000430031,7.77E-16,89.99,1.66,0.260965,89.99,0.000405817,5.56E-16,89.99,2.19,0.278455,89.99,0.000223127,1.86E-16,4.21E-17,3.6,0.743171,0.088645028,0.000155077,1.03E-16,2.57E-17,4.5,1.009682,0.096344638,0.000133259,6.89E-17,1.79E-17,5.8,1.391189,0.100322347,7.73E-05,2.90E-17,1.07E-17,8,2.831177,0.136687954,0.000273853,2.44E-16,5.00E-17,3.368,0.635793,0.081049986,0.000154238,1.00E-16,2.76E-17,4.618,1.107319,0.105640705,0.00033412,8.30E-17,89.99,12.082,6.275804,89.99,0.002411916,3.26E-16,1.32E-16,22.194,4.739734,0.147849158,8.90E-16,89.99,1.208,0.187164,1.538735594,9.387458952,2440388400,6.175629368,1498405.535
296.160095,-14.802064,C,C,0.06990611,20.122,0.023,17.18,89.99,16.61,89.99,16.28,89.99,15.99,0.04,16.01,0.07,15.85,0.07,15.17,0.08,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.40E-05,1.36E-16,2.40E-17,0.75,0.12533,0.070520558,0.000214037,5.14E-16,89.99,1.25,0.214914,89.99,0.000259597,4.69E-16,89.99,1.66,0.260965,89.99,0.000205083,2.81E-16,89.99,2.19,0.278455,89.99,0.000112863,9.41E-17,2.09E-17,3.6,0.743171,0.087226269,7.09E-05,4.73E-17,1.19E-17,4.5,1.009682,0.097733966,5.26E-05,2.72E-17,7.28E-18,5.8,1.391189,0.103071359,5.55E-05,2.08E-17,8.03E-18,8,2.831177,0.141730994,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.90E-16,89.99,0.9,0.02022,1.047659125,9.92716368,8455974799,5.557336494,360858.1299
296.27051,-14.73481,LAV,C/O,0.07817493,89.99,89.99,19.19,0.38,17.7,0.27,15.63999272,0.21,14.01,0.06,13.47,0.05,13.07,0.03,12.67,0.03,14.153,0.058,13.5,0.052,12.078,89.99,8.013,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,3.36E-05,8.07E-17,2.61E-17,1.25,0.214914,0.121865417,9.51E-05,1.72E-16,4.56E-17,1.66,0.260965,0.102161871,0.000262985,3.60E-16,7.61E-17,2.19,0.278455,0.08319736,0.00069912,5.83E-16,1.34E-16,3.6,0.743171,0.090059166,0.000735441,4.90E-16,1.20E-16,4.5,1.009682,0.094950851,0.000680296,3.52E-16,8.86E-17,5.8,1.391189,0.097555823,0.000554938,2.08E-16,7.61E-17,8,2.831177,0.135417991,0.000675331,6.02E-16,1.28E-16,3.368,0.635793,0.083493534,0.000683896,4.44E-16,1.16E-16,4.618,1.107319,0.100571529,0.0004672,1.16E-16,89.99,12.082,6.275804,89.99,0.005213893,7.05E-16,89.99,22.194,4.739734,89.99,1.20E-15,1.90E-15,1.698,0.154442359,1.427060412,9.490135681,3091261042,6.085594141,1217850.955
296.187256,-14.854028,C,C,0.067590012,89.99,89.99,17.966,89.99,17.224,89.99,16.867,89.99,16.37,0.07,16.23,0.05,16.11,0.08,16.26,0.27,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,0.000103774,2.49E-16,89.99,1.25,0.214914,89.99,0.000147469,2.67E-16,89.99,1.66,0.260965,89.99,0.000119435,1.64E-16,89.99,2.19,0.278455,89.99,7.95E-05,6.63E-17,1.55E-17,3.6,0.743171,0.091468715,5.79E-05,3.86E-17,9.43E-18,4.5,1.009682,0.094950851,4.14E-05,2.14E-17,5.82E-18,5.8,1.391189,0.104439368,2.03E-05,7.63E-18,3.52E-18,8,2.831177,0.164916812,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,3.40E-16,89.99,1.099,-0.077222,0.837101268,10.24443483,17556374325,5.096787007,124964.6011
