Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.17957,-14.77527,LPV,C/O,0.056922271,89.99,89.99,17.82,89.99,16.56,89.99,15.13321697,89.99,14.11,0.09,13.7,0.06,13.31,0.04,13.04,0.06,14.095,0.033,13.623,0.045,11.606,89.99,8.844,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,0.00011871,2.85E-16,89.99,1.25,0.214914,89.99,0.000271832,4.91E-16,89.99,1.66,0.260965,89.99,0.000469819,6.44E-16,89.99,2.19,0.278455,89.99,0.000637605,5.31E-16,1.29E-16,3.6,0.743171,0.094274163,0.000595043,3.97E-16,9.85E-17,4.5,1.009682,0.096344638,0.000545378,2.82E-16,7.22E-17,5.8,1.391189,0.098941288,0.00039468,1.48E-16,5.59E-17,8,2.831177,0.139216794,0.000712388,6.35E-16,1.28E-16,3.368,0.635793,0.079895306,0.000610647,3.97E-16,1.02E-16,4.618,1.107319,0.099605803,0.000721611,1.79E-16,89.99,12.082,6.275804,89.99,0.002425281,3.28E-16,89.99,22.194,4.739734,89.99,1.10E-15,1.90E-15,1.726,0.284252391,1.924209663,9.123632808,1329330006,6.377852089,2386998.184
296.17462,-14.78854,LPV,C/O,0.056915211,21.167,0.052,18.22,89.99,17.09,89.99,15.77543118,89.99,14.36,0.07,13.95,0.04,13.74,0.03,13.46,0.04,14.921,0.047,14.178,0.052,12.315,89.99,8.57,89.99,89.99,89.99,89.99,89.99,89.99,1.30E-05,5.20E-17,9.77E-18,0.75,0.12533,0.07478232,8.21E-05,1.97E-16,89.99,1.25,0.214914,89.99,0.00016684,3.02E-16,89.99,1.66,0.260965,89.99,0.000275379,3.77E-16,89.99,2.19,0.278455,89.99,0.000506468,4.22E-16,9.89E-17,3.6,0.743171,0.091468715,0.000472659,3.15E-16,7.57E-17,4.5,1.009682,0.093552576,0.000367027,1.90E-16,4.78E-17,5.8,1.391189,0.097555823,0.000268068,1.01E-16,3.72E-17,8,2.831177,0.136687954,0.000332902,2.97E-16,6.16E-17,3.368,0.635793,0.081913985,0.000366261,2.38E-16,6.20E-17,4.618,1.107319,0.100571529,0.00037558,9.33E-17,89.99,12.082,6.275804,89.99,0.003121491,4.22E-16,89.99,22.194,4.739734,89.99,8.00E-16,8.90E-16,1.726,0.131808151,1.354590892,9.534910003,3426967636,6.024281398,1057502.488
296.182983,-14.828946,C,C,0.054356034,20.171,0.024,17.4,89.99,16.81,89.99,16.51,89.99,16.11,0.05,16.09,0.05,15.48,0.06,15.62,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.25E-05,1.30E-16,2.30E-17,0.75,0.12533,0.070668214,0.000174779,4.19E-16,89.99,1.25,0.214914,89.99,0.000215924,3.90E-16,89.99,1.66,0.260965,89.99,0.000165932,2.27E-16,89.99,2.19,0.278455,89.99,0.000101054,8.42E-17,1.91E-17,3.6,0.743171,0.088645028,6.58E-05,4.39E-17,1.07E-17,4.5,1.009682,0.094950851,7.39E-05,3.82E-17,1.01E-17,5.8,1.391189,0.101699028,3.67E-05,1.37E-17,5.47E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.70E-16,89.99,0.89,-0.0088,0.979941161,9.9937144,9856311034,5.344506354,221058.0601
296.207184,-14.745038,C,C,0.06105533,19.73,0.015,16.806,89.99,15.993,89.99,15.309,89.99,14.72,0.06,14.75,0.04,14.61,0.04,14.26,0.07,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.88E-05,1.95E-16,3.38E-17,0.75,0.12533,0.069337503,0.000302057,7.25E-16,89.99,1.25,0.214914,89.99,0.000458247,8.28E-16,89.99,1.66,0.260965,89.99,0.000501569,6.87E-16,89.99,2.19,0.278455,89.99,0.00036354,3.03E-16,6.98E-17,3.6,0.743171,0.090059166,0.000226229,1.51E-16,3.63E-17,4.5,1.009682,0.093552576,0.000164702,8.52E-17,2.18E-17,5.8,1.391189,0.098941288,0.000128305,4.81E-17,1.84E-17,8,2.831177,0.140475713,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.05E-15,89.99,1.497,0.24861,1.772596959,9.21220415,1630062100,6.344526007,2210680.635
296.0288333,-14.90255556,C,C,0.225046523,20.582,0.02,17.271,89.99,89.99,89.99,14.92735376,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,14.741,0.033,14.605,0.071,12.483,89.99,8.576,89.99,89.99,89.99,89.99,89.99,89.99,2.23E-05,8.91E-17,1.56E-17,0.75,0.12533,0.07007729,0.000196829,4.72E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000615929,8.44E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000392931,3.50E-16,7.07E-17,3.368,0.635793,0.079895306,0.000247167,1.61E-16,4.31E-17,4.618,1.107319,0.103182009,0.000321738,7.99E-17,89.99,12.082,6.275804,89.99,0.003104289,4.20E-16,89.99,22.194,4.739734,89.99,9.00E-16,89.99,1.726,0.347452394,2.225627067,8.9665808,925935638.4,6.340916336,2192382.545
296.19682,-14.75119,LPV,C/O,0.060408135,89.99,89.99,19.49,89.99,17.43,89.99,14.87895963,89.99,13.94,0.04,13.22,0.03,12.59,0.03,11.91,0.02,13.63,0.033,12.649,0.029,10.791,0.118,8.442,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,2.55E-05,6.12E-17,89.99,1.25,0.214914,89.99,0.000121983,2.20E-16,89.99,1.66,0.260965,89.99,0.000376643,5.16E-16,89.99,2.19,0.278455,89.99,0.000745679,6.21E-16,1.38E-16,3.6,0.743171,0.087226269,0.000925866,6.17E-16,1.46E-16,4.5,1.009682,0.092149786,0.001058517,5.48E-16,1.38E-16,5.8,1.391189,0.097555823,0.001117493,4.19E-16,1.52E-16,8,2.831177,0.134144303,0.001093243,9.74E-16,1.97E-16,3.368,0.635793,0.079895306,0.001497581,9.73E-16,2.45E-16,4.618,1.107319,0.097390334,0.001528632,3.80E-16,2.15E-16,12.082,6.275804,0.194967603,0.003512061,4.75E-16,89.99,22.194,4.739734,89.99,1.40E-15,1.40E-15,1.726,0.362309393,2.303081959,8.929661158,850474228.1,6.31388843,2060100.604
296.204712,-14.849141,C,C,0.053786418,20.298,0.033,17.106,89.99,16.262,89.99,15.495,89.99,15.01,0.03,15.08,0.06,15.26,0.04,14.57,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.89E-05,1.16E-16,2.09E-17,0.75,0.12533,0.07199486,0.000229133,5.50E-16,89.99,1.25,0.214914,89.99,0.000357684,6.46E-16,89.99,1.66,0.260965,89.99,0.000422601,5.79E-16,89.99,2.19,0.278455,89.99,0.000278325,2.32E-16,5.07E-17,3.6,0.743171,0.085802861,0.000166935,1.11E-16,2.76E-17,4.5,1.009682,0.096344638,9.05E-05,4.68E-17,1.20E-17,5.8,1.391189,0.098941288,9.64E-05,3.62E-17,1.34E-17,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.50E-16,89.99,1.611,0.20955,1.620130508,9.30926825,2038300683,6.265842495,1844346.413
296.290405,-14.774523,C,C,0.066224796,19.941,0.02,17.43,89.99,16.84,89.99,16.62,89.99,16.21,0.04,16.3,0.05,16.01,0.08,16.05,0.15,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.528,0.02,23.767,20.309,19.314,4.02E-05,1.61E-16,2.82E-17,0.75,0.12533,0.07007729,0.000170015,4.08E-16,89.99,1.25,0.214914,89.99,0.000210039,3.80E-16,89.99,1.66,0.260965,89.99,0.000149944,2.05E-16,89.99,2.19,0.278455,89.99,9.22E-05,7.68E-17,1.71E-17,3.6,0.743171,0.087226269,5.43E-05,3.62E-17,8.84E-18,4.5,1.009682,0.094950851,4.54E-05,2.35E-17,6.38E-18,5.8,1.391189,0.104439368,2.47E-05,9.25E-18,3.83E-18,8,2.831177,0.150417811,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.50E-16,89.99,0.81,-0.0286,0.936267611,10.0583218,11437254893,5.229641213,169684.1248
296.202057,-14.847754,C,C,0.053893843,20.08,0.025,16.978,89.99,16.174,89.99,15.507,89.99,14.86,0.02,15.07,0.07,14.97,0.04,14.4,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.54E-05,1.42E-16,2.51E-17,0.75,0.12533,0.070815819,0.000257803,6.19E-16,89.99,1.25,0.214914,89.99,0.000387882,7.01E-16,89.99,1.66,0.260965,89.99,0.000417956,5.73E-16,89.99,2.19,0.278455,89.99,0.00031956,2.66E-16,5.71E-17,3.6,0.743171,0.084374772,0.00016848,1.12E-16,2.83E-17,4.5,1.009682,0.097733966,0.000118222,6.11E-17,1.56E-17,5.8,1.391189,0.098941288,0.000112783,4.23E-17,1.60E-17,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.80E-16,89.99,1.471,0.20703,1.610756898,9.31553045,2067904365,6.259324556,1816872.937
296.17892,-14.82286,S,C/O,0.055300836,19.819,0.046,17.32,0.04,16.53,0.04,16.12,0.05,15.94,0.03,16.01,0.05,16.12,0.07,15.53,0.12,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.50E-05,1.80E-16,3.34E-17,0.75,0.12533,0.073904001,0.000188143,4.52E-16,8.49E-17,1.25,0.214914,0.074791289,0.000279447,5.05E-16,8.75E-17,1.66,0.260965,0.069374953,0.000237646,3.26E-16,4.79E-17,2.19,0.278455,0.059619604,0.000118182,9.85E-17,2.15E-17,3.6,0.743171,0.085802861,7.09E-05,4.73E-17,1.15E-17,4.5,1.009682,0.094950851,4.10E-05,2.12E-17,5.68E-18,5.8,1.391189,0.103071359,3.98E-05,1.49E-17,6.00E-18,8,2.831177,0.146716145,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.80E-16,6.20E-16,1.2,0.06313,1.15645836,9.75900681,5741254648,5.729001785,535798.8591
296.180084,-14.825297,C,C,0.055225376,19.669,0.012,17.031,89.99,16.366,89.99,15.827,89.99,15.45,0.05,15.42,0.04,15.09,0.05,14.86,0.06,15.467,0.063,15.837,0.182,12.19,89.99,8.989,89.99,21.796,0.021,23.887,20.33,19.074,5.17E-05,2.07E-16,3.55E-17,0.75,0.12533,0.068893025,0.000245521,5.89E-16,89.99,1.25,0.214914,89.99,0.000325012,5.87E-16,89.99,1.66,0.260965,89.99,0.000311265,4.26E-16,89.99,2.19,0.278455,89.99,0.000185589,1.55E-16,3.50E-17,3.6,0.743171,0.088645028,0.000122053,8.14E-17,1.96E-17,4.5,1.009682,0.093552576,0.000105852,5.48E-17,1.42E-17,5.8,1.391189,0.100322347,7.38E-05,2.77E-17,1.05E-17,8,2.831177,0.139216794,0.000201334,1.79E-16,3.84E-17,3.368,0.635793,0.084209616,7.95E-05,5.16E-17,1.61E-17,4.618,1.107319,0.118126854,0.000421408,1.05E-16,89.99,12.082,6.275804,89.99,0.002122082,2.87E-16,89.99,22.194,4.739734,89.99,6.60E-16,89.99,1.204,0.117833,1.311695414,9.580510921,3806369292,5.97133796,936133.8725
296.194489,-14.842676,C,C,0.054245029,19.752,0.011,16.814,89.99,16.111,89.99,15.498,89.99,15.01,0.06,15.14,0.05,15.24,0.05,14.71,0.06,15.256,0.062,15.845,0.222,12.546,89.99,8.703,89.99,89.99,89.99,89.99,89.99,89.99,4.79E-05,1.91E-16,3.28E-17,0.75,0.12533,0.068744764,0.000299839,7.20E-16,89.99,1.25,0.214914,89.99,0.000411055,7.43E-16,89.99,1.66,0.260965,89.99,0.000421435,5.77E-16,89.99,2.19,0.278455,89.99,0.000278325,2.32E-16,5.34E-17,3.6,0.743171,0.090059166,0.00015796,1.05E-16,2.57E-17,4.5,1.009682,0.094950851,9.22E-05,4.77E-17,1.24E-17,5.8,1.391189,0.100322347,8.48E-05,3.18E-17,1.20E-17,8,2.831177,0.139216794,0.000244521,2.18E-16,4.65E-17,3.368,0.635793,0.084066494,7.89E-05,5.12E-17,1.68E-17,4.618,1.107319,0.123388769,0.000303601,7.54E-17,89.99,12.082,6.275804,89.99,0.002761608,3.73E-16,89.99,22.194,4.739734,89.99,8.60E-16,89.99,1.316,0.20892,1.617782004,9.3108338,2045661633,6.264228918,1837506.642
296.23649,-14.85697,C,C/O,0.05567953,89.99,89.99,18.98,89.99,17.73,89.99,15.90298296,89.99,14.34,0.06,13.63,0.03,13.08,0.04,12.53,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,4.08E-05,9.79E-17,89.99,1.25,0.214914,89.99,9.25E-05,1.67E-16,89.99,1.66,0.260965,89.99,0.000210829,2.89E-16,89.99,2.19,0.278455,89.99,0.000515884,4.30E-16,9.91E-17,3.6,0.743171,0.090059166,0.00063467,4.23E-16,1.00E-16,4.5,1.009682,0.092149786,0.000674059,3.49E-16,8.92E-17,5.8,1.391189,0.098941288,0.000631313,2.37E-16,8.76E-17,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.20E-15,1.50E-15,1.726,0.097241617,1.250954799,9.647700602,4443248494,5.88632558,769707.2543
296.2731,-14.75146,LAV,C/O,0.066171399,19.427,0.053,17.11,0.16,16.57,0.17,15.89,0.2,15.47,0.04,14.95,0.04,14.88,0.09,14.61,0.09,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.489,0.017,23.123,19.958,18.234,6.46E-05,2.58E-16,4.86E-17,0.75,0.12533,0.074928534,0.000228291,5.48E-16,1.29E-16,1.25,0.214914,0.091994296,0.000269339,4.87E-16,1.10E-16,1.66,0.260965,0.088209764,0.000293718,4.02E-16,8.33E-17,2.19,0.278455,0.081760664,0.000182201,1.52E-16,3.38E-17,3.6,0.743171,0.087226269,0.000188169,1.25E-16,3.02E-17,4.5,1.009682,0.093552576,0.000128439,6.64E-17,1.83E-17,5.8,1.391189,0.105803081,9.29E-05,3.49E-17,1.36E-17,8,2.831177,0.142982657,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,6.90E-16,1.22,0.10076,1.261130416,9.63622012,4327331041,5.901415666,796921.7251
296.18323,-14.76308,LAV,C/O,0.060635147,20.34,0.062,18.19,0.32,16.94,0.18,15.50321697,0.14,14.58,0.06,14.25,0.04,14.06,0.06,13.65,0.03,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.78E-05,1.11E-16,2.14E-17,0.75,0.12533,0.076242249,8.44E-05,2.03E-16,6.08E-17,1.25,0.214914,0.113920367,0.000191558,3.46E-16,7.93E-17,1.66,0.260965,0.089625318,0.000334142,4.58E-16,8.38E-17,2.19,0.278455,0.073039221,0.000413573,3.45E-16,7.94E-17,3.6,0.743171,0.090059166,0.000358549,2.39E-16,5.75E-17,4.5,1.009682,0.093552576,0.000273337,1.41E-16,3.73E-17,5.8,1.391189,0.101699028,0.000225032,8.44E-17,3.09E-17,8,2.831177,0.135417991,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,7.00E-16,1.726,0.207824437,1.613706086,9.313556274,2058525608,6.261397652,1825566.478
296.326508,-14.641376,C,C,0.187104143,19.462,0.057,16.449,89.99,15.697,89.99,15.044,89.99,14.44,0.09,14.55,0.05,14.48,0.09,13.92,0.07,15.039,0.039,14.957,0.082,12.331,0.484,8.528,89.99,89.99,89.99,89.99,89.99,89.99,6.25E-05,2.50E-16,4.75E-17,0.75,0.12533,0.075512898,0.000419651,1.01E-15,89.99,1.25,0.214914,89.99,0.000601866,1.09E-15,89.99,1.66,0.260965,89.99,0.000640222,8.77E-16,89.99,2.19,0.278455,89.99,0.000470491,3.92E-16,9.51E-17,3.6,0.743171,0.094274163,0.000271987,1.81E-16,4.43E-17,4.5,1.009682,0.094950851,0.000185651,9.60E-17,2.65E-17,5.8,1.391189,0.105803081,0.000175487,6.58E-17,2.51E-17,8,2.831177,0.140475713,0.000298619,2.66E-16,5.44E-17,3.368,0.635793,0.080761604,0.000178727,1.16E-16,3.16E-17,4.618,1.107319,0.104686199,0.000370086,9.19E-17,6.55E-17,12.082,6.275804,0.233766033,0.003244607,4.39E-16,89.99,22.194,4.739734,89.99,1.50E-15,89.99,1.405,0.311642,2.04947205,9.05556963,1136500497,6.377226363,2383561.505
296.297028,-14.802626,C,C,0.067034817,20.485,0.02,16.621,89.99,15.758,89.99,14.88019802,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,14.942,0.043,14.881,0.08,12.37,89.99,8.894,89.99,89.99,89.99,89.99,89.99,89.99,2.44E-05,9.75E-17,1.71E-17,0.75,0.12533,0.07007729,0.000358169,8.60E-16,89.99,1.25,0.214914,89.99,0.000568984,1.03E-15,89.99,1.66,0.260965,89.99,0.000741875,1.02E-15,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000326525,2.91E-16,5.99E-17,3.368,0.635793,0.081338177,0.000191686,1.25E-16,3.38E-17,4.618,1.107319,0.104413097,0.000357029,8.87E-17,89.99,12.082,6.275804,89.99,0.002316126,3.13E-16,89.99,22.194,4.739734,89.99,1.56E-15,89.99,1.726,0.361929208,2.301066701,8.930605919,852326357.5,6.314667828,2063801.044
296.276062,-14.751641,C,C,0.068004475,20.468,0.045,17.331,89.99,16.642,89.99,15.956,89.99,15.6,0.04,15.73,0.06,15.6,0.13,15.3,0.08,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.48E-05,9.90E-17,1.83E-17,0.75,0.12533,0.073757441,0.000186247,4.47E-16,89.99,1.25,0.214914,89.99,0.000252058,4.56E-16,89.99,1.66,0.260965,89.99,0.000276395,3.79E-16,89.99,2.19,0.278455,89.99,0.000161641,1.35E-16,3.00E-17,3.6,0.743171,0.087226269,9.17E-05,6.12E-17,1.52E-17,4.5,1.009682,0.096344638,6.62E-05,3.42E-17,9.99E-18,5.8,1.391189,0.111215509,4.92E-05,1.85E-17,7.12E-18,8,2.831177,0.141730994,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.60E-16,89.99,1.375,0.089534,1.228949395,9.672850558,4708152896,5.852491161,712018.309
296.170349,-14.798781,C,C,0.059720919,19.965,0.02,17.2,89.99,16.44,89.99,15.69,89.99,15.56,0.04,15.43,0.06,15.2,0.03,15.2,0.12,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.93E-05,1.57E-16,2.76E-17,0.75,0.12533,0.07007729,0.00021013,5.04E-16,89.99,1.25,0.214914,89.99,0.000303599,5.49E-16,89.99,1.66,0.260965,89.99,0.000353127,4.84E-16,89.99,2.19,0.278455,89.99,0.000167707,1.40E-16,3.11E-17,3.6,0.743171,0.087226269,0.000120934,8.06E-17,2.00E-17,4.5,1.009682,0.096344638,9.57E-05,4.95E-17,1.25E-17,5.8,1.391189,0.097555823,5.40E-05,2.02E-17,8.14E-18,8,2.831177,0.146716145,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,89.99,1.51,0.15496,1.428762359,9.45936552,2879821170,6.102837725,1267178.294
296.27563,-14.74923,LPV,C/O,0.069512952,89.99,89.99,19.73,89.99,18.27,89.99,15.98016571,89.99,14.29,0.05,13.58,0.06,13.17,0.04,12.75,0.02,15.333,0.077,14.425,0.064,12.078,89.99,8.622,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,2.04E-05,4.91E-17,89.99,1.25,0.214914,89.99,5.63E-05,1.02E-16,89.99,1.66,0.260965,89.99,0.000167467,2.29E-16,89.99,2.19,0.278455,89.99,0.000540196,4.50E-16,1.02E-16,3.6,0.743171,0.088645028,0.000664581,4.43E-16,1.10E-16,4.5,1.009682,0.096344638,0.000620437,3.21E-16,8.21E-17,5.8,1.391189,0.098941288,0.000515519,1.93E-16,7.00E-17,8,2.831177,0.134144303,0.000227781,2.03E-16,4.46E-17,3.368,0.635793,0.086208386,0.000291736,1.90E-16,5.03E-17,4.618,1.107319,0.102222078,0.0004672,1.16E-16,89.99,12.082,6.275804,89.99,0.002975515,4.02E-16,89.99,22.194,4.739734,89.99,7.20E-16,7.30E-16,1.726,0.08564332,1.217988872,9.685545845,4847812847,5.835016971,683938.3732
296.2464,-14.73473,LPV,C/O,0.068919689,89.99,89.99,18.95,89.99,17.32,89.99,15.17325302,89.99,13.56,0.02,12.9,0.04,12.46,0.03,12.05,0.04,14.275,0.035,13.377,0.035,11.928,0.302,8.635,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,4.19E-05,1.01E-16,89.99,1.25,0.214914,89.99,0.000134989,2.44E-16,89.99,1.66,0.260965,89.99,0.000349889,4.79E-16,89.99,2.19,0.278455,89.99,0.001058161,8.82E-16,1.89E-16,3.6,0.743171,0.084374772,0.00124322,8.29E-16,1.99E-16,4.5,1.009682,0.093552576,0.001193158,6.17E-16,1.55E-16,5.8,1.391189,0.097555823,0.000982301,3.68E-16,1.36E-16,8,2.831177,0.136687954,0.000603555,5.38E-16,1.09E-16,3.368,0.635793,0.080184264,0.000765932,4.98E-16,1.26E-16,4.618,1.107319,0.09822246,0.000536417,1.33E-16,8.53E-17,12.082,6.275804,0.214905863,0.0029401,3.97E-16,89.99,22.194,4.739734,89.99,1.50E-15,1.80E-15,1.726,0.277116866,1.892852903,9.141364589,1384728367,6.374227867,2367161.383
296.181671,-14.7577,C,C,0.065337992,19.892,0.016,16.975,89.99,16.282,89.99,15.874,89.99,15.71,0.04,15.59,0.05,15.41,0.05,14.92,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.21E-05,1.68E-16,2.92E-17,0.75,0.12533,0.069485561,0.000258517,6.20E-16,89.99,1.25,0.214914,89.99,0.000351156,6.35E-16,89.99,1.66,0.260965,89.99,0.000298078,4.08E-16,89.99,2.19,0.278455,89.99,0.000146067,1.22E-16,2.71E-17,3.6,0.743171,0.087226269,0.000104363,6.96E-17,1.70E-17,4.5,1.009682,0.094950851,7.88E-05,4.08E-17,1.06E-17,5.8,1.391189,0.100322347,6.99E-05,2.62E-17,9.69E-18,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.10E-16,89.99,1.101,0.105096,1.273784618,9.622071752,4188627618,5.919698831,831187.1693
